Timestamp,Date,Year,Month,Day,Hour,Minute,Second,Millisecond,Market Name,Condition ID,Market Slug,Outcome,Total Invested,Cost Basis,Shares Up,Shares Down,Avg Cost Up,Avg Cost Down,Final Price Up,Final Price Down,Current Value,Realized PnL,Unrealized PnL,Total PnL,PnL %,Trades Up,Trades Down,Switch Reason
1767893396380,2026-01-08T17:29:56.380Z,2026,1,8,17,29,56,380,"Ethereum Up or Down - January 8, 12:15PM-12:30PM ET",0x5dbc8b8166bfbfffc09cfb23bf34c4a03c538394fdb0d4e84f60735ca26eb0b7,,UP Lost,274.7809,274.7809,483.1100,256.2800,0.172731,0.746578,0.010000,0.999500,260.9830,0.0000,-13.7979,-13.7979,-5.02,1,1,Market Closed
1767893397453,2026-01-08T17:29:57.453Z,2026,1,8,17,29,57,453,"Bitcoin Up or Down - January 8, 12:15PM-12:30PM ET",0xf0abda9056d4210bbbeb16ffc154f86b48b4a8234b95cecd636c75d995d63165,,UP Lost,1340.0155,1340.0155,1395.2700,1355.8800,0.362276,0.615499,0.001000,0.999500,1356.5973,0.0000,16.5818,16.5818,1.24,1,1,Market Closed
1767895195052,2026-01-08T17:59:55.052Z,2026,1,8,17,59,55,52,"Bitcoin Up or Down - January 8, 12PM ET",0x4cec110451930e5dbbbfa81261782d66b41cdceb5308bd2e8c2b47185a21060a,,UP Won,33.1128,33.1128,23.6900,871.2300,0.971655,0.011586,0.999500,0.010000,32.3905,0.0000,-0.7223,-0.7223,-2.18,1,1,Market Closed
1767895195053,2026-01-08T17:59:55.053Z,2026,1,8,17,59,55,53,"Ethereum Up or Down - January 8, 12PM ET",0x9c52c7d285947e3f0c9f0a59d40c878169a10eace1456279e4975bbe0bff6a5f,,UP Won,170.7913,170.7913,167.8400,1063.7000,0.707466,0.048933,0.999500,0.001000,168.8198,0.0000,-1.9715,-1.9715,-1.15,1,1,Market Closed
1767898795648,2026-01-08T18:59:55.648Z,2026,1,8,18,59,55,648,"Ethereum Up or Down - January 8, 1PM ET",0xe130080cf67581d0e0cc46569602bdc51423fa891695a2bb2771a43f134eb308,,DOWN Won,63.9619,63.9619,709.4100,45.1300,0.027684,0.982118,0.030000,0.999500,66.3897,0.0000,2.4278,2.4278,3.80,1,1,Market Closed
1767898795650,2026-01-08T18:59:55.650Z,2026,1,8,18,59,55,650,"Bitcoin Up or Down - January 8, 1PM ET",0x704edc89063785760d61a1744c1407582e24fc023c70724156e364e2004d3bd0,,UP Lost,54.5366,54.5366,1152.8100,39.0400,0.014420,0.971146,0.010000,0.999500,50.5486,0.0000,-3.9880,-3.9880,-7.31,1,1,Market Closed
1767902395664,2026-01-08T19:59:55.664Z,2026,1,8,19,59,55,664,"Ethereum Up or Down - January 8, 2PM ET",0x811de8a9693e85cce2528cd074b63cf3c593d39fc842466b174d2d776b000e5f,,UP Lost,202.5307,202.5307,752.4300,194.6800,0.082106,0.722990,0.005500,0.994500,197.7476,0.0000,-4.7831,-4.7831,-2.36,1,1,Market Closed
1767902395666,2026-01-08T19:59:55.666Z,2026,1,8,19,59,55,666,"Bitcoin Up or Down - January 8, 2PM ET",0x9fcbaee4baef9f22b09be435d517f59e5a13f11b74baedb01890f135a212ec2f,,UP Lost,842.4670,842.4670,814.0200,872.2800,0.377709,0.613340,0.010000,0.996000,876.9311,0.0000,34.4641,34.4641,4.09,1,1,Market Closed
