Timestamp,Date,Time,Trade ID,Side,Market,Outcome,Condition ID,Token ID,Size,Price,USDC Value,Fees,Balance After,Strategy,Status
2026-01-08T09:38:05.692Z,1/8/2026,9:38:05 AM,paper_1767865085692_t2y0rc3ex,BUY,"Bitcoin Up or Down - January 8, 4:30AM-4:45AM ET",Up,0xd5165ab3447f84be5dab03890db112493f4cd1f222a67278eed166621e325b5e,49276788276691603062445197795788007088227933641772975227863859726509662377204,2.2600,0.7751,1.75,0.0018,9887.60,inventory-rebalancing,filled
2026-01-08T09:38:05.723Z,1/8/2026,9:38:05 AM,paper_1767865085723_63az1hwc3,BUY,"Bitcoin Up or Down - January 8, 4:30AM-4:45AM ET",Down,0xd5165ab3447f84be5dab03890db112493f4cd1f222a67278eed166621e325b5e,8138229401522231884071216923945896157334321223208568963881426495611657873948,3.7000,0.2251,0.83,0.0008,9886.77,inventory-rebalancing,filled
2026-01-08T09:38:06.752Z,1/8/2026,9:38:06 AM,paper_1767865086752_f0ubxtvnz,BUY,"Bitcoin Up or Down - January 8, 4:30AM-4:45AM ET",Up,0xd5165ab3447f84be5dab03890db112493f4cd1f222a67278eed166621e325b5e,49276788276691603062445197795788007088227933641772975227863859726509662377204,2.4500,0.7452,1.83,0.0018,9884.94,inventory-rebalancing,filled
2026-01-08T09:38:06.781Z,1/8/2026,9:38:06 AM,paper_1767865086781_bja36mgq5,BUY,"Bitcoin Up or Down - January 8, 4:30AM-4:45AM ET",Down,0xd5165ab3447f84be5dab03890db112493f4cd1f222a67278eed166621e325b5e,8138229401522231884071216923945896157334321223208568963881426495611657873948,4.8800,0.2549,1.24,0.0012,9883.70,inventory-rebalancing,filled
2026-01-08T09:38:06.912Z,1/8/2026,9:38:06 AM,paper_1767865086912_pfeudz9pi,BUY,"Bitcoin Up or Down - January 8, 4AM ET",Up,0xfef81c17d219dc9046381d40c3597ca270ee6206ccf644c72f1df3447606946e,99073299906610559393868830935772287279324248447052575948194928745976970597921,3.0200,0.2151,0.65,0.0006,9883.05,inventory-rebalancing,filled
2026-01-08T09:38:06.977Z,1/8/2026,9:38:06 AM,paper_1767865086977_gh4ogjpuu,BUY,"Bitcoin Up or Down - January 8, 4AM ET",Down,0xfef81c17d219dc9046381d40c3597ca270ee6206ccf644c72f1df3447606946e,29546296015379717948610288006518731190762336992222749401036166484690541762873,1.9600,0.7853,1.54,0.0015,9881.51,inventory-rebalancing,filled
2026-01-08T09:38:08.010Z,1/8/2026,9:38:08 AM,paper_1767865088010_h723es559,BUY,"Bitcoin Up or Down - January 8, 4:30AM-4:45AM ET",Up,0xd5165ab3447f84be5dab03890db112493f4cd1f222a67278eed166621e325b5e,49276788276691603062445197795788007088227933641772975227863859726509662377204,3.2600,0.7060,2.30,0.0023,9879.20,inventory-rebalancing,filled
2026-01-08T09:38:08.042Z,1/8/2026,9:38:08 AM,paper_1767865088042_1ihicuxbq,BUY,"Bitcoin Up or Down - January 8, 4:30AM-4:45AM ET",Down,0xd5165ab3447f84be5dab03890db112493f4cd1f222a67278eed166621e325b5e,8138229401522231884071216923945896157334321223208568963881426495611657873948,6.6500,0.2947,1.96,0.0020,9877.24,inventory-rebalancing,filled
2026-01-08T09:38:09.072Z,1/8/2026,9:38:09 AM,paper_1767865089072_8cqhhj2df,BUY,"Bitcoin Up or Down - January 8, 4:30AM-4:45AM ET",Up,0xd5165ab3447f84be5dab03890db112493f4cd1f222a67278eed166621e325b5e,49276788276691603062445197795788007088227933641772975227863859726509662377204,4.5300,0.6950,3.15,0.0031,9874.09,inventory-rebalancing,filled
2026-01-08T09:38:09.099Z,1/8/2026,9:38:09 AM,paper_1767865089099_0d9xqzvdq,BUY,"Bitcoin Up or Down - January 8, 4:30AM-4:45AM ET",Down,0xd5165ab3447f84be5dab03890db112493f4cd1f222a67278eed166621e325b5e,8138229401522231884071216923945896157334321223208568963881426495611657873948,7.1300,0.3045,2.17,0.0022,9871.92,inventory-rebalancing,filled
